section,category,metric,type,date,value,publish_date,ObjectId
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,0,01/20/2021,303
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,705,01/20/2021,304
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,1067,01/20/2021,305
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,01/20/2021,306
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,375195,01/21/2021,307
State Data,Cumulative counts to date,People Immunized with One Dose,,,313169,01/21/2021,308
State Data,Cumulative counts to date,People Immunized with Two Doses,,,61881,01/21/2021,309
State Data,Cumulative counts to date,Total Vaccine Providers,,,503,01/21/2021,310
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,11074,01/21/2021,311
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,5620,01/21/2021,312
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,5363,01/21/2021,313
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,-411,01/21/2021,314
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,3,01/21/2021,315
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,2,01/21/2021,316
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,4,01/21/2021,317
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,01/21/2021,318
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,01/21/2021,319
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,403896,01/22/2021,320
State Data,Cumulative counts to date,People Immunized with One Dose,,,333632,01/22/2021,321
State Data,Cumulative counts to date,People Immunized with Two Doses,,,70093,01/22/2021,322
State Data,Cumulative counts to date,Total Vaccine Providers,,,521,01/22/2021,323
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,11634,01/22/2021,324
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-2367,01/22/2021,325
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,8814,01/22/2021,326
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,1710,01/22/2021,327
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,1,01/22/2021,328
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,-1,01/22/2021,329
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,01/22/2021,330
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,01/22/2021,331
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,01/22/2021,332
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,431898,01/23/2021,333
State Data,Cumulative counts to date,People Immunized with One Dose,,,355054,01/23/2021,334
State Data,Cumulative counts to date,People Immunized with Two Doses,,,76648,01/23/2021,335
State Data,Cumulative counts to date,Total Vaccine Providers,,,535,01/23/2021,336
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,10875,01/23/2021,337
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-2807,01/23/2021,338
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,9011,01/23/2021,339
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,-2284,01/23/2021,340
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,3,01/23/2021,341
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,1,01/23/2021,342
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,01/23/2021,343
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,2,01/23/2021,344
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,01/23/2021,345
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,445251,01/24/2021,346
State Data,Cumulative counts to date,People Immunized with One Dose,,,364819,01/24/2021,347
State Data,Cumulative counts to date,People Immunized with Two Doses,,,80181,01/24/2021,348
State Data,Cumulative counts to date,Total Vaccine Providers,,,545,01/24/2021,349
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,4804,01/24/2021,350
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/04/2021,351
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,691937,02/05/2021,352
State Data,Cumulative counts to date,People Immunized with One Dose,,,512021,02/05/2021,353
State Data,Cumulative counts to date,People Immunized with Two Doses,,,179360,02/05/2021,354
State Data,Cumulative counts to date,Total Vaccine Providers,,,679,02/05/2021,355
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,11443,02/05/2021,356
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-142,02/05/2021,357
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,12845,02/05/2021,358
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,2238,02/05/2021,359
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,0,02/05/2021,360
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,-6,02/05/2021,361
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,15,02/05/2021,362
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,1035,02/05/2021,363
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/05/2021,364
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,725811,02/06/2021,365
State Data,Cumulative counts to date,People Immunized with One Dose,,,528006,02/06/2021,366
State Data,Cumulative counts to date,People Immunized with Two Doses,,,197141,02/06/2021,367
State Data,Cumulative counts to date,Total Vaccine Providers,,,683,02/06/2021,368
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,11727,02/06/2021,369
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-3790,02/06/2021,370
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,13312,02/06/2021,371
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,307,02/06/2021,372
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,4,02/06/2021,373
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,4,02/06/2021,374
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/06/2021,375
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/06/2021,376
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/06/2021,377
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,747855,02/07/2021,378
State Data,Cumulative counts to date,People Immunized with One Dose,,,539590,02/07/2021,379
State Data,Cumulative counts to date,People Immunized with Two Doses,,,207562,02/07/2021,380
State Data,Cumulative counts to date,Total Vaccine Providers,,,687,02/07/2021,381
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,7049,02/07/2021,382
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-7055,02/07/2021,383
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,9681,02/07/2021,384
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,-3728,02/07/2021,385
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,20,02/07/2021,386
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,16,02/07/2021,387
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/07/2021,388
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/07/2021,389
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/07/2021,390
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,753424,02/08/2021,391
State Data,Cumulative counts to date,People Immunized with One Dose,,,541770,02/08/2021,392
State Data,Cumulative counts to date,People Immunized with Two Doses,,,210928,02/08/2021,393
State Data,Cumulative counts to date,Total Vaccine Providers,,,688,02/08/2021,394
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,765,02/08/2021,395
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-7411,02/08/2021,396
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,1303,02/08/2021,397
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,-8478,02/08/2021,398
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,0,02/08/2021,399
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,-20,02/08/2021,400
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/08/2021,401
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/08/2021,402
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/08/2021,403
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,782831,02/09/2021,404
State Data,Cumulative counts to date,People Immunized with One Dose,,,556835,02/09/2021,405
State Data,Cumulative counts to date,People Immunized with Two Doses,,,225187,02/09/2021,406
State Data,Cumulative counts to date,Total Vaccine Providers,,,691,02/09/2021,407
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,7147,02/09/2021,408
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,5925,02/09/2021,409
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,9595,02/09/2021,410
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,7722,02/09/2021,411
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,0,02/09/2021,412
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,0,02/09/2021,413
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/09/2021,414
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/09/2021,415
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/09/2021,416
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,810790,02/10/2021,417
State Data,Cumulative counts to date,People Immunized with One Dose,,,570582,02/10/2021,418
State Data,Cumulative counts to date,People Immunized with Two Doses,,,239285,02/10/2021,419
State Data,Cumulative counts to date,Total Vaccine Providers,,,704,02/10/2021,420
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/20/2020,36781,01/09/2021,421
Vaccine Administration,Administration,Daily,Pfizer,12/30/2020,5338,01/09/2021,422
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,8544,02/10/2021,423
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-1043,02/10/2021,424
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,10385,02/10/2021,425
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,80,02/10/2021,426
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,1,02/10/2021,427
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,1,02/10/2021,428
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/10/2021,429
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/10/2021,430
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/10/2021,431
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,840224,02/11/2021,432
State Data,Cumulative counts to date,People Immunized with One Dose,,,585780,02/11/2021,433
State Data,Cumulative counts to date,People Immunized with Two Doses,,,253482,02/11/2021,434
State Data,Cumulative counts to date,Total Vaccine Providers,,,719,02/11/2021,435
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,9592,02/11/2021,436
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-2179,02/11/2021,437
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,8450,02/11/2021,438
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,-2160,02/11/2021,439
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine,,3,02/11/2021,440
State Metrics,Vaccinations,Immunized Yesterday,Unspecified COVID Vaccine Change from Yesterday,,2,02/11/2021,441
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Moderna,,0,02/11/2021,442
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Pfizer,,0,02/11/2021,443
State Metrics,Vaccinations,Record Added Today But Immunized In Past,Unspecified COVID Vaccine,,0,02/11/2021,444
State Data,Cumulative counts to date,Cumulative Doses Administered,All COVID Vaccines,,881104,02/12/2021,445
State Data,Cumulative counts to date,People Immunized with One Dose,,,608999,02/12/2021,446
State Data,Cumulative counts to date,People Immunized with Two Doses,,,271104,02/12/2021,447
State Data,Cumulative counts to date,Total Vaccine Providers,,,747,02/12/2021,448
State Metrics,Vaccinations,Immunized Yesterday,Moderna,,12905,02/12/2021,449
State Metrics,Vaccinations,Immunized Yesterday,Moderna Change from Yesterday,,-720,02/12/2021,450
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,15604,02/12/2021,451
State Metrics,Vaccinations,Immunized Yesterday,Pfizer Change from Yesterday,,5679,02/12/2021,452
State Metrics,Vaccinations,Immunized Yesterday,Pfizer,,11680,02/16/2021,453
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/20/2020,2,01/09/2021,454
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,12/20/2020,69954,01/09/2021,455
Vaccine Administration,Administration,Cumulative Weekly,Moderna,12/20/2020,18836,01/09/2021,456
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,12/20/2020,51103,01/09/2021,457
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,12/20/2020,8,01/09/2021,458
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/20/2020,2855,01/09/2021,459
Vaccine Administration,Administration,Daily,Moderna,12/20/2020,3,01/09/2021,460
Vaccine Administration,Administration,Daily,Pfizer,12/20/2020,2851,01/09/2021,461
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/20/2020,1,01/09/2021,462
Vaccine Administration,Administration,Weekly,All COVID Vaccines,12/20/2020,36016,01/09/2021,463
Vaccine Administration,Administration,Weekly,Moderna,12/20/2020,18836,01/09/2021,464
Vaccine Administration,Administration,Weekly,Pfizer,12/20/2020,17173,01/09/2021,465
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,12/20/2020,7,01/09/2021,466
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/21/2020,42248,01/09/2021,467
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/21/2020,35,01/09/2021,468
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/21/2020,42210,01/09/2021,469
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/21/2020,2,01/09/2021,470
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/21/2020,5456,01/09/2021,471
Vaccine Administration,Administration,Daily,Moderna,12/21/2020,32,01/09/2021,472
Vaccine Administration,Administration,Daily,Pfizer,12/21/2020,5429,01/09/2021,473
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/21/2020,0,01/09/2021,474
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/22/2020,49639,01/09/2021,475
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/22/2020,3486,01/09/2021,476
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/22/2020,46148,01/09/2021,477
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/22/2020,4,01/09/2021,478
