Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,3,3/26/2020,214
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,34,3/26/2020,215
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,164,3/26/2020,216
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.14,3/26/2020,217
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,7,3/26/2020,218
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,29,3/26/2020,219
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,109,3/26/2020,220
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,20,3/24/2020,221
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,5.66,3/26/2020,222
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,48,3/22/2020,223
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.26,3/27/2020,224
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,11,3/26/2020,225
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,71,3/24/2020,226
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,4.57,3/22/2020,227
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,33,3/30/2020,228
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.43,3/18/2020,229
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,8.33,3/18/2020,230
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,3.24,3/18/2020,231
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,1.85,3/18/2020,232
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,4.33,3/19/2020,233
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,0.72,3/19/2020,234
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,2,3/19/2020,235
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,12,3/19/2020,236
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.36,3/19/2020,237
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,5,3/22/2020,238
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,37,3/19/2020,239
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,22,3/22/2020,240
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.69,3/19/2020,241
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.51,3/22/2020,242
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,3,3/22/2020,243
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,2.5,3/23/2020,244
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,0.69,3/23/2020,245
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,5,3/23/2020,246
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,18,3/23/2020,247
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,14.03,3/23/2020,248
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,101,3/23/2020,249
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.08,3/23/2020,250
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,6,3/23/2020,251
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,117,3/23/2020,252
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,20.14,3/23/2020,253
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,8,3/23/2020,254
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,137,3/23/2020,255
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,15.83,3/23/2020,256
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,16,3/23/2020,257
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,98,3/23/2020,258
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.61,3/23/2020,259
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,2,3/23/2020,260
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,18,3/23/2020,261
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,78,3/23/2020,262
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,11.11,3/23/2020,263
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,4,3/23/2020,264
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,18,3/23/2020,265
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,58,3/23/2020,266
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,4.58,3/23/2020,267
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,1,3/23/2020,268
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,6,3/23/2020,269
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,26,3/23/2020,270
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.42,3/23/2020,271
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,3,3/23/2020,272
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,2.52,3/24/2020,273
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,422,3/30/2020,274
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,1,3/27/2020,275
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,19,3/26/2020,276
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,5.26,3/24/2020,277
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,3,3/19/2020,278
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,46,3/19/2020,279
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,19.13,3/19/2020,280
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,2,3/19/2020,281
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,51,3/19/2020,282
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,18.05,3/19/2020,283
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,9,3/19/2020,284
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,41,3/19/2020,285
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.8,3/19/2020,286
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,14,3/19/2020,287
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,27,3/19/2020,288
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,9.03,3/19/2020,289
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,6,3/19/2020,290
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,19,3/19/2020,291
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,2.89,3/19/2020,292
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,4,3/19/2020,293
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,4,3/19/2020,294
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,4.13,3/20/2020,295
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,0.83,3/20/2020,296
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,3,3/20/2020,297
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,15,3/20/2020,298
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,14.6,3/20/2020,299
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,53,3/20/2020,300
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,15.38,3/30/2020,301
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,2,3/30/2020,302
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,44,3/30/2020,303
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,358,3/30/2020,304
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,2,3/24/2020,305
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,17.93,3/30/2020,306
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,3,3/30/2020,307
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,86,3/30/2020,308
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,382,3/30/2020,309
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,14.05,3/30/2020,310
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,5,3/30/2020,311
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,80,3/30/2020,312
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,284,3/30/2020,313
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,10.73,3/30/2020,314
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,18,3/30/2020,315
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,78,3/30/2020,316
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,186,3/30/2020,317
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,6.62,3/30/2020,318
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,23,3/30/2020,319
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,48,3/30/2020,320
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,103,3/30/2020,321
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.69,3/30/2020,322
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.85,3/30/2020,323
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.42,3/30/2020,324
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,0.46,3/30/2020,325
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,11,3/30/2020,326
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,1.85,3/31/2020,327
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.08,3/31/2020,328
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,1,3/31/2020,329
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,31,3/31/2020,330
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,55,3/31/2020,331
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,14.16,3/31/2020,332
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,33,3/27/2020,333
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,51,3/26/2020,334
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,7,3/24/2020,335
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,39,3/24/2020,336
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.44,3/24/2020,337
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,4,3/24/2020,338
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,2.39,3/25/2020,339
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.38,3/25/2020,340
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,15,3/25/2020,341
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,26,3/25/2020,342
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.9,3/25/2020,343
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,3,3/25/2020,344
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,148,3/25/2020,345
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,17.22,3/25/2020,346
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,13,3/25/2020,347
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,174,3/25/2020,348
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,18.78,3/25/2020,349
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,1,3/25/2020,350
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,19,3/25/2020,351
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,184,3/25/2020,352
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,16.57,3/25/2020,353
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,2,3/25/2020,354
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,34,3/25/2020,355
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,144,3/25/2020,356
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.63,3/25/2020,357
