Reference,Placement,Season,Station,Species,DateTime
557,Random,D,9,Buffalo,2/10/13 20:31
558,Random,D,44,Bush duiker,2/10/13 22:49
559,Random,D,9,Buffalo,2/10/13 23:04
560,Random,D,H,Black backed jackal,2/10/13 23:25
561,Random,D,C,Lesser kudu,3/10/13 0:32
562,Random,D,21,Elephant,3/10/13 3:41
563,Random,D,22,White tailed mongoose,3/10/13 3:49
564,Random,D,41,Elephant,3/10/13 3:59
565,Random,D,C,Lesser kudu,3/10/13 5:37
566,Random,D,H,Black backed jackal,3/10/13 6:26
567,Random,D,8,Buffalo,3/10/13 6:32
568,Random,D,26,Impala,3/10/13 6:45
569,Random,D,41,Bush duiker,3/10/13 6:49
570,Random,D,48,Bat-eared fox,3/10/13 7:23
571,Random,D,49,Impala,3/10/13 7:25
572,Random,D,26,Elephant,3/10/13 9:21
573,Random,D,12,Impala,3/10/13 9:28
574,Random,D,37,Greater kudu,3/10/13 9:33
575,Random,D,14,Impala,3/10/13 10:27
576,Random,D,40,Baboon,3/10/13 11:35
577,Random,D,40,Impala,3/10/13 12:14
578,Random,D,14,Impala,3/10/13 13:00
579,Random,D,22,Impala,3/10/13 13:14
580,Random,D,40,Greater kudu,3/10/13 15:04
581,Random,D,40,Impala,3/10/13 15:04
582,Random,D,H,Giraffe,3/10/13 15:19
583,Random,D,B,Baboon,3/10/13 15:55
584,Random,D,22,Impala,3/10/13 16:35
585,Random,D,39,Greater kudu,3/10/13 16:46
586,Random,D,40,Giraffe,3/10/13 16:54
587,Random,D,H,Giraffe,3/10/13 17:00
588,Random,D,44,Impala,3/10/13 18:26
589,Random,D,45,Impala,3/10/13 18:29
590,Random,D,33,Zebra,3/10/13 18:32
591,Random,D,H,Spotted hyena,3/10/13 19:21
592,Random,D,33,Zebra,3/10/13 19:42
593,Random,D,13,Spotted hyena,3/10/13 19:51
594,Random,D,21,Elephant,3/10/13 20:32
595,Random,D,40,Spotted hyena,3/10/13 21:17
596,Random,D,44,Bush duiker,3/10/13 22:22
597,Random,D,33,Zebra,3/10/13 22:49
598,Random,D,B,Spotted hyena,3/10/13 22:50
599,Random,D,B,White tailed mongoose,3/10/13 23:49
600,Random,D,33,Impala,3/10/13 23:50
601,Random,D,E,Bush duiker,3/10/13 23:50
602,Random,D,19,Aardvark,4/10/13 0:00
603,Random,D,11,Elephant,4/10/13 0:30
604,Random,D,11,Bat-eared fox,4/10/13 3:45
605,Random,D,H,White tailed mongoose,4/10/13 5:01
606,Random,D,21,Impala,4/10/13 5:42
607,Random,D,40,White tailed mongoose,4/10/13 5:44
608,Random,D,33,Zebra,4/10/13 5:44
609,Random,D,14,Dikdik,4/10/13 5:58
610,Random,D,55,Greater kudu,4/10/13 6:09
611,Random,D,11,Impala,4/10/13 6:37
612,Random,D,20,Greater kudu,4/10/13 7:01
613,Random,D,33,Zebra,4/10/13 7:11
614,Random,D,40,Giraffe,4/10/13 7:17
615,Random,D,B,Impala,4/10/13 7:34
616,Random,D,34,Impala,4/10/13 7:38
617,Random,D,40,Impala,4/10/13 7:43
618,Random,D,8,Impala,4/10/13 7:46
619,Random,D,A,Greater kudu,4/10/13 8:07
620,Random,D,39,Impala,4/10/13 8:30
621,Random,D,44,Impala,4/10/13 8:44
622,Random,D,47,Zebra,4/10/13 8:45
623,Random,D,39,Impala,4/10/13 9:02
624,Random,D,44,Impala,4/10/13 9:08
625,Random,D,26,Elephant,4/10/13 10:08
626,Random,D,20,Baboon,4/10/13 10:22
627,Random,D,47,Zebra,4/10/13 10:23
628,Random,D,H,Elephant,4/10/13 13:04
629,Random,D,17,Impala,4/10/13 17:11
630,Random,D,44,Impala,4/10/13 17:12
631,Random,D,13,Impala,4/10/13 17:15
632,Random,D,44,Impala,4/10/13 17:15
633,Random,D,13,Impala,4/10/13 17:15
634,Random,D,44,Impala,4/10/13 17:15
635,Random,D,13,Impala,4/10/13 17:15
636,Random,D,44,Impala,4/10/13 17:15
637,Random,D,13,Impala,4/10/13 17:16
638,Random,D,44,Impala,4/10/13 17:20
639,Random,D,20,Impala,4/10/13 18:10
640,Random,D,44,Giraffe,4/10/13 18:12
641,Random,D,22,Elephant,4/10/13 18:14
642,Random,D,44,Impala,4/10/13 18:16
643,Random,D,B,Elephant,5/10/13 0:06
644,Random,D,E,Bush duiker,5/10/13 0:16
645,Random,D,9,Impala,5/10/13 1:02
646,Random,D,33,Elephant,5/10/13 1:46
647,Random,D,39,Leopard,5/10/13 2:32
648,Random,D,33,Elephant,5/10/13 3:23
649,Random,D,22,Elephant,5/10/13 5:02
650,Random,D,22,Impala,5/10/13 6:13
651,Random,D,14,Impala,5/10/13 6:29
652,Random,D,B,Impala,5/10/13 7:02
653,Random,D,8,Impala,5/10/13 7:24
654,Random,D,49,Impala,5/10/13 7:32
655,Random,D,44,Impala,5/10/13 7:35
656,Random,D,B,Impala,5/10/13 7:42
657,Random,D,49,Impala,5/10/13 7:57
658,Random,D,H,Impala,5/10/13 8:26
659,Random,D,49,Impala,5/10/13 8:41
660,Random,D,38,Warthog,5/10/13 9:23
661,Random,D,1,Slender mongoose,5/10/13 9:48
662,Random,D,22,Greater kudu,5/10/13 10:20
663,Random,D,22,Impala,5/10/13 10:20
664,Random,D,41,Giraffe,5/10/13 11:33
665,Random,D,22,Giraffe,5/10/13 13:02
666,Random,D,46,Elephant,5/10/13 13:49
667,Random,D,14,Impala,5/10/13 15:02
668,Random,D,25,Greater kudu,5/10/13 16:25
669,Random,D,48,Impala,5/10/13 16:42
670,Random,D,8,Impala,5/10/13 19:21
671,Random,D,21,Giraffe,5/10/13 20:41
672,Random,D,8,Impala,5/10/13 23:02
673,Random,D,47,Waterbuck,5/10/13 23:08
674,Random,D,B,Elephant,6/10/13 0:00
675,Random,D,34,Honey badger,6/10/13 0:33
676,Random,D,B,White tailed mongoose,6/10/13 2:01
677,Random,D,24,Dikdik,6/10/13 3:09
678,Random,D,33,Elephant,6/10/13 3:28
679,Random,D,40,White tailed mongoose,6/10/13 5:13
680,Random,D,C,African civet,6/10/13 5:27
681,Random,D,11,Elephant,6/10/13 5:33
682,Random,D,44,Black backed jackal,6/10/13 6:42
683,Random,D,40,Baboon,6/10/13 7:13
684,Random,D,40,Impala,6/10/13 9:13
685,Random,D,3,Giraffe,6/10/13 9:18
686,Random,D,24,Baboon,6/10/13 9:38
687,Random,D,38,Zebra,6/10/13 9:46
688,Random,D,22,Impala,6/10/13 10:17
689,Random,D,14,Impala,6/10/13 13:17
690,Random,D,C,Lesser kudu,6/10/13 16:00
691,Random,D,22,Elephant,6/10/13 16:37
692,Random,D,33,Elephant,6/10/13 17:08
693,Random,D,40,Elephant,6/10/13 17:23
694,Random,D,21,Impala,6/10/13 17:40
695,Random,D,5,Impala,6/10/13 17:59
696,Random,D,B,Elephant,6/10/13 20:09
697,Random,D,48,Elephant,6/10/13 20:09
698,Random,D,E,Impala,6/10/13 21:58
699,Random,D,11,Impala,6/10/13 22:41
700,Random,D,4,Impala,6/10/13 23:22
701,Random,D,C,Aardvark,6/10/13 23:31
702,Random,D,E,Impala,7/10/13 0:00
703,Random,D,21,Impala,7/10/13 0:05
704,Random,D,49,Elephant,7/10/13 0:14
705,Random,D,19,Aardvark,7/10/13 1:09
706,Random,D,41,Elephant,7/10/13 1:20
707,Random,D,E,Spotted hyena,7/10/13 1:43
708,Random,D,45,Impala,7/10/13 3:26
709,Random,D,22,Spotted hyena,7/10/13 4:50
710,Random,D,48,Hippo,7/10/13 4:55
711,Random,D,37,Greater kudu,7/10/13 6:14
712,Random,D,33,Elephant,7/10/13 6:38
713,Random,D,13,Impala,7/10/13 6:55
714,Random,D,40,Impala,7/10/13 7:11
715,Random,D,41,Bush duiker,7/10/13 7:12
716,Random,D,47,Elephant,7/10/13 7:23
717,Random,D,41,Impala,7/10/13 7:33
718,Random,D,38,Greater kudu,7/10/13 7:50
719,Random,D,49,Impala,7/10/13 8:23
720,Random,D,23,Baboon,7/10/13 8:33
721,Random,D,14,Impala,7/10/13 8:49
722,Random,D,24,Giraffe,7/10/13 9:35
723,Random,D,48,Impala,7/10/13 9:57
724,Random,D,49,Impala,7/10/13 10:23
725,Random,D,22,Zebra,7/10/13 10:44
726,Random,D,22,Giraffe,7/10/13 12:33
727,Random,D,14,Impala,7/10/13 12:52
728,Random,D,21,Baboon,7/10/13 15:28
729,Random,D,47,Greater kudu,7/10/13 16:03
730,Random,D,3,Impala,7/10/13 16:35
731,Random,D,21,Zebra,7/10/13 17:17
732,Random,D,40,Baboon,7/10/13 17:19
733,Random,D,41,Impala,7/10/13 17:24
734,Random,D,21,Impala,7/10/13 18:46
735,Random,D,B,Impala,7/10/13 18:50
736,Random,D,48,Elephant,7/10/13 21:07
737,Random,D,40,Leopard,7/10/13 21:35
738,Random,D,48,Spotted hyena,7/10/13 21:58
739,Random,D,C,Bush duiker,7/10/13 22:15
740,Random,D,45,Impala,7/10/13 23:09
741,Random,D,40,Elephant,7/10/13 23:20
742,Random,D,4,Impala,7/10/13 23:50
743,Random,D,40,African civet,7/10/13 23:59
744,Random,D,9,Impala,8/10/13 0:31
745,Random,D,4,Impala,8/10/13 1:48
746,Random,D,44,Leopard,8/10/13 2:36
747,Random,D,44,Black backed jackal,8/10/13 2:39
748,Random,D,16,Spotted hyena,8/10/13 3:40
749,Random,D,40,White tailed mongoose,8/10/13 5:45
750,Random,D,B,Impala,8/10/13 5:51
751,Random,D,A,Bush buck,8/10/13 5:59
752,Random,D,5,Impala,8/10/13 6:05
753,Random,D,16,Giraffe,8/10/13 6:09
754,Random,D,24,Dikdik,8/10/13 6:13
755,Random,D,11,Impala,8/10/13 6:25
756,Random,D,34,Impala,8/10/13 6:30
757,Random,D,11,Impala,8/10/13 6:31
758,Random,D,34,Impala,8/10/13 6:31
759,Random,D,11,Impala,8/10/13 6:31
760,Random,D,34,Impala,8/10/13 6:31
761,Random,D,11,Impala,8/10/13 6:31
762,Random,D,34,Impala,8/10/13 6:31
763,Random,D,11,Impala,8/10/13 6:31
764,Random,D,34,Impala,8/10/13 6:31
765,Random,D,11,Impala,8/10/13 6:31
766,Random,D,34,Impala,8/10/13 6:31
767,Random,D,11,Impala,8/10/13 6:31
768,Random,D,34,Impala,8/10/13 6:31
769,Random,D,11,Impala,8/10/13 6:31
770,Random,D,34,Impala,8/10/13 6:31
771,Random,D,11,Impala,8/10/13 6:31
772,Random,D,34,Impala,8/10/13 6:31
773,Random,D,40,Baboon,8/10/13 6:47
774,Random,D,47,Impala,8/10/13 6:48
775,Random,D,16,Impala,8/10/13 7:23
776,Random,D,17,Impala,8/10/13 7:25
777,Random,D,40,Dikdik,8/10/13 7:47
778,Random,D,40,Impala,8/10/13 8:20
779,Random,D,A,Impala,8/10/13 8:21
780,Random,D,40,Impala,8/10/13 8:24
781,Random,D,41,Elephant,8/10/13 9:00
782,Random,D,22,Impala,8/10/13 9:13
783,Random,D,22,Baboon,8/10/13 9:32
784,Random,D,22,Greater kudu,8/10/13 10:22
785,Random,D,22,Impala,8/10/13 10:22
786,Random,D,40,Impala,8/10/13 12:59
787,Random,D,17,Elephant,8/10/13 14:46
788,Random,D,3,Greater kudu,8/10/13 16:22
789,Random,D,3,Impala,8/10/13 16:26
790,Random,D,3,Elephant,8/10/13 16:50
791,Random,D,48,Hippo,8/10/13 20:58
792,Random,D,45,Elephant,8/10/13 21:18
793,Random,D,8,Impala,8/10/13 23:53
794,Random,D,B,Elephant,9/10/13 0:18
795,Random,D,44,Bat-eared fox,9/10/13 1:11
796,Random,D,19,Elephant,9/10/13 2:14
797,Random,D,48,Hippo,9/10/13 4:39
798,Random,D,44,Bat-eared fox,9/10/13 4:47
799,Random,D,33,Impala,9/10/13 5:47
800,Random,D,41,Impala,9/10/13 6:27
801,Random,D,41,Bush duiker,9/10/13 6:59
802,Random,D,B,Impala,9/10/13 7:03
803,Random,D,9,Impala,9/10/13 7:10
804,Random,D,12,Impala,9/10/13 7:42
805,Random,D,34,Greater kudu,9/10/13 7:42
806,Random,D,41,Baboon,9/10/13 7:48
807,Random,D,11,Impala,9/10/13 7:55
808,Random,D,37,Elephant,9/10/13 8:02
809,Random,D,17,Impala,9/10/13 8:03
810,Random,D,12,Impala,9/10/13 8:21
811,Random,D,A,Impala,9/10/13 9:04
812,Random,D,20,Impala,9/10/13 9:13
813,Random,D,11,Zebra,9/10/13 9:16
814,Random,D,20,Giraffe,9/10/13 9:20
815,Random,D,23,Elephant,9/10/13 9:28
816,Random,D,11,Vervet monkey,9/10/13 9:49
817,Random,D,36,Baboon,9/10/13 9:51
818,Random,D,25,Greater kudu,9/10/13 10:28
819,Random,D,22,Giraffe,9/10/13 11:15
820,Random,D,22,Elephant,9/10/13 11:33
821,Random,D,22,Impala,9/10/13 12:03
822,Random,D,26,Greater kudu,9/10/13 14:13
823,Random,D,49,Impala,9/10/13 15:20
824,Random,D,22,Giraffe,9/10/13 15:56
825,Random,D,40,Impala,9/10/13 16:10
826,Random,D,12,Impala,9/10/13 16:15
827,Random,D,44,Impala,9/10/13 16:32
828,Random,D,49,Impala,9/10/13 16:42
829,Random,D,44,Impala,9/10/13 16:44
830,Random,D,17,Impala,9/10/13 16:55
831,Random,D,37,Impala,9/10/13 17:12
832,Random,D,37,Giraffe,9/10/13 18:14
833,Random,D,22,Elephant,9/10/13 18:32
834,Random,D,24,Elephant,9/10/13 20:19
835,Random,D,34,Zebra,9/10/13 21:22
836,Random,D,14,Dikdik,9/10/13 22:11
837,Random,D,21,Impala,9/10/13 23:05
838,Random,D,38,Elephant,10/10/13 1:45
839,Random,D,21,Elephant,10/10/13 1:59
840,Random,D,40,Dikdik,10/10/13 2:53
841,Random,D,48,Hippo,10/10/13 3:26
842,Random,D,11,Elephant,10/10/13 4:19
843,Random,D,41,Bush duiker,10/10/13 4:19
844,Random,D,44,Bush duiker,10/10/13 5:26
845,Random,D,48,Hippo,10/10/13 5:29
846,Random,D,B,Impala,10/10/13 5:56
847,Random,D,36,Dikdik,10/10/13 6:07
848,Random,D,24,Giraffe,10/10/13 6:09
849,Random,D,20,Greater kudu,10/10/13 6:22
850,Random,D,40,Baboon,10/10/13 7:33
851,Random,D,9,Elephant,10/10/13 7:49
852,Random,D,12,Impala,10/10/13 7:49
853,Random,D,49,Impala,10/10/13 8:03
854,Random,D,26,Impala,10/10/13 9:19
855,Random,D,11,Elephant,10/10/13 9:29
856,Random,D,40,Baboon,10/10/13 10:48
857,Random,D,47,Waterbuck,10/10/13 11:04
858,Random,D,11,Elephant,10/10/13 11:13
859,Random,D,22,Impala,10/10/13 11:19
860,Random,D,22,Greater kudu,10/10/13 11:41
861,Random,D,40,Impala,10/10/13 11:44
862,Random,D,22,Vervet monkey,10/10/13 11:45
863,Random,D,22,Greater kudu,10/10/13 13:00
864,Random,D,44,Giraffe,10/10/13 14:23
865,Random,D,40,Impala,10/10/13 14:54
866,Random,D,13,Greater kudu,10/10/13 15:02
867,Random,D,41,Impala,10/10/13 15:28
868,Random,D,40,Impala,10/10/13 15:39
869,Random,D,41,Impala,10/10/13 15:50
870,Random,D,40,Baboon,10/10/13 16:37
871,Random,D,40,Impala,10/10/13 16:50
872,Random,D,B,Greater kudu,10/10/13 18:35
873,Random,D,33,Impala,10/10/13 18:47
874,Random,D,22,Spotted hyena,10/10/13 19:02
875,Random,D,20,Bush buck,10/10/13 20:37
876,Random,D,48,Hippo,10/10/13 22:06
877,Random,D,E,Bush duiker,10/10/13 23:27
878,Random,D,41,Bush duiker,10/10/13 23:36
879,Random,D,9,Impala,11/10/13 0:13
880,Random,D,5,Elephant,11/10/13 1:07
881,Random,D,49,Hippo,11/10/13 1:56
882,Random,D,40,Leopard,11/10/13 2:29
883,Random,D,E,Bush duiker,11/10/13 3:23
884,Random,D,34,Zebra,11/10/13 3:48
885,Random,D,41,Bush duiker,11/10/13 5:32
886,Random,D,44,Greater kudu,11/10/13 5:38
887,Random,D,44,Black backed jackal,11/10/13 5:51
888,Random,D,34,Zebra,11/10/13 5:59
889,Random,D,B,Impala,11/10/13 6:19
890,Random,D,45,Warthog,11/10/13 6:22
891,Random,D,41,Giraffe,11/10/13 6:28
892,Random,D,19,Greater kudu,11/10/13 7:03
893,Random,D,19,Impala,11/10/13 7:04
894,Random,D,41,Impala,11/10/13 7:21
895,Random,D,B,Impala,11/10/13 7:41
896,Random,D,40,Dikdik,11/10/13 8:20
897,Random,D,14,Impala,11/10/13 8:26
898,Random,D,40,Impala,11/10/13 8:27
899,Random,D,38,Zebra,11/10/13 8:30
900,Random,D,49,Impala,11/10/13 8:38
901,Random,D,40,Impala,11/10/13 8:38
902,Random,D,22,Greater kudu,11/10/13 8:57
903,Random,D,12,Impala,11/10/13 9:23
904,Random,D,48,Zebra,11/10/13 10:34
905,Random,D,22,Impala,11/10/13 11:29
906,Random,D,48,Zebra,11/10/13 12:14
907,Random,D,49,Impala,11/10/13 14:25
908,Random,D,49,Zebra,11/10/13 14:26
909,Random,D,17,Impala,11/10/13 15:53
910,Random,D,18,Greater kudu,11/10/13 17:15
911,Random,D,B,Elephant,11/10/13 18:20
912,Random,D,44,Impala,11/10/13 18:26
913,Random,D,46,Elephant,11/10/13 18:35
914,Random,D,44,Impala,11/10/13 20:11
915,Random,D,22,African civet,11/10/13 20:27
916,Random,D,12,Spotted hyena,11/10/13 22:07
917,Random,D,26,Aardwolf,11/10/13 22:24
918,Random,D,11,Impala,11/10/13 23:16
919,Random,D,34,Zebra,12/10/13 0:10
920,Random,D,39,Elephant,12/10/13 0:29
921,Random,D,3,Elephant,12/10/13 0:41
922,Random,D,26,Aardwolf,12/10/13 1:55
923,Random,D,48,Bat-eared fox,12/10/13 2:37
924,Random,D,39,African civet,12/10/13 3:02
925,Random,D,24,Dikdik,12/10/13 4:33
926,Random,D,2,Greater kudu,12/10/13 6:45
927,Random,D,41,Impala,12/10/13 7:03
928,Random,D,23,Baboon,12/10/13 7:33
929,Random,D,2,Elephant,12/10/13 7:38
930,Random,D,12,Greater kudu,12/10/13 8:26
931,Random,D,19,Dikdik,12/10/13 8:35
932,Random,D,14,Impala,12/10/13 9:11
933,Random,D,35,Impala,12/10/13 9:14
934,Random,D,48,Impala,12/10/13 10:13
935,Random,D,48,Zebra,12/10/13 10:14
936,Random,D,22,Impala,12/10/13 12:46
937,Random,D,14,Impala,12/10/13 13:38
938,Random,D,14,Impala,12/10/13 14:50
939,Random,D,22,Impala,12/10/13 16:02
940,Random,D,26,Elephant,12/10/13 16:07
941,Random,D,26,Elephant,12/10/13 17:26
942,Random,D,B,Impala,12/10/13 17:49
943,Random,D,39,Impala,12/10/13 17:56
944,Random,D,24,Giraffe,12/10/13 18:03
945,Random,D,24,Impala,12/10/13 18:23
946,Random,D,41,Impala,12/10/13 18:29
947,Random,D,3,Bush duiker,12/10/13 19:16
948,Random,D,41,Bush duiker,12/10/13 20:22
949,Random,D,2,Giraffe,12/10/13 21:00
950,Random,D,E,Bush duiker,12/10/13 22:21
951,Random,D,11,Elephant,12/10/13 22:32
952,Random,D,36,Elephant,12/10/13 23:59
953,Random,D,E,Bush duiker,13/10/2013 00:01
954,Random,D,45,Giraffe,13/10/2013 00:24
955,Random,D,45,Zebra,13/10/2013 00:42
956,Random,D,11,Impala,13/10/2013 01:13
957,Random,D,8,Lion,13/10/2013 01:15
958,Random,D,11,Spotted hyena,13/10/2013 01:28
959,Random,D,26,Aardwolf,13/10/2013 03:21
960,Random,D,48,Hippo,13/10/2013 03:41
961,Random,D,3,Spotted hyena,13/10/2013 04:05
962,Random,D,15,Elephant,13/10/2013 04:35
963,Random,D,47,Black backed jackal,13/10/2013 05:27
964,Random,D,20,Impala,13/10/2013 06:20
965,Random,D,33,Bat-eared fox,13/10/2013 06:21
966,Random,D,1,Elephant,13/10/2013 06:30
967,Random,D,1,Impala,13/10/2013 07:11
968,Random,D,25,Impala,13/10/2013 07:39
969,Random,D,49,Impala,13/10/2013 07:44
970,Random,D,1,Greater kudu,13/10/2013 07:59
971,Random,D,14,Impala,13/10/2013 08:19
972,Random,D,49,Zebra,13/10/2013 08:19
973,Random,D,39,Impala,13/10/2013 08:27
974,Random,D,F,Impala,13/10/2013 08:50
975,Random,D,32,Baboon,13/10/2013 09:00
976,Random,D,1,Impala,13/10/2013 09:36
977,Random,D,12,Impala,13/10/2013 10:24
978,Random,D,44,Bush duiker,13/10/2013 10:49
979,Random,D,32,Elephant,13/10/2013 12:53
980,Random,D,10,Impala,13/10/2013 12:57
981,Random,D,29,Impala,13/10/2013 13:42
982,Random,D,10,Impala,13/10/2013 14:18
983,Random,D,22,Zebra,13/10/2013 14:19
984,Random,D,10,Giraffe,13/10/2013 14:25
985,Random,D,35,Zebra,13/10/2013 15:12
986,Random,D,2,Giraffe,13/10/2013 18:30
987,Random,D,4,Zebra,13/10/2013 19:47
988,Random,D,47,Zebra,13/10/2013 20:42
989,Random,D,2,Greater kudu,14/10/2013 01:43
990,Random,D,2,Greater kudu,14/10/2013 05:30
991,Random,D,28,Black backed jackal,14/10/2013 05:46
992,Random,D,10,Impala,14/10/2013 06:04
993,Random,D,25,Greater kudu,14/10/2013 06:38
994,Random,D,8,Giraffe,14/10/2013 07:09
995,Random,D,32,Warthog,14/10/2013 07:19
996,Random,D,12,Impala,14/10/2013 07:20
997,Random,D,35,Elephant,14/10/2013 07:43
998,Random,D,1,Elephant,14/10/2013 07:43
999,Random,D,10,Impala,14/10/2013 08:29
1000,Random,D,47,Impala,14/10/2013 08:31
1001,Random,D,45,Impala,14/10/2013 08:32
1002,Random,D,10,Impala,14/10/2013 08:32
1003,Random,D,44,Zebra,14/10/2013 08:41
1004,Random,D,47,Impala,14/10/2013 08:44
1005,Random,D,48,Bat-eared fox,14/10/2013 08:48
1006,Random,D,22,Impala,14/10/2013 08:48
1007,Random,D,47,Impala,14/10/2013 08:49
1008,Random,D,22,Impala,14/10/2013 08:49
1009,Random,D,47,Impala,14/10/2013 09:08
1010,Random,D,12,Elephant,14/10/2013 09:30
1011,Random,D,3,Impala,14/10/2013 09:30
1012,Random,D,47,Impala,14/10/2013 09:46
1013,Random,D,14,Impala,14/10/2013 09:46
1014,Random,D,11,Banded mongoose,14/10/2013 10:18
1015,Random,D,30,Baboon,14/10/2013 11:07
1016,Random,D,3,Giraffe,14/10/2013 11:08
1017,Random,D,10,Elephant,14/10/2013 12:51
1018,Random,D,10,Impala,14/10/2013 13:31
1019,Random,D,10,Elephant,14/10/2013 15:12
1020,Random,D,49,Impala,14/10/2013 15:32
1021,Random,D,8,Impala,14/10/2013 16:16
1022,Random,D,23,Bush duiker,14/10/2013 16:31
1023,Random,D,B,Baboon,14/10/2013 17:30
1024,Random,D,10,Elephant,14/10/2013 17:52
1025,Random,D,B,Impala,14/10/2013 17:59
1026,Random,D,F,Greater kudu,14/10/2013 18:33
1027,Random,D,32,Warthog,14/10/2013 18:45
1028,Random,D,B,Impala,14/10/2013 19:08
1029,Random,D,10,Black backed jackal,14/10/2013 19:51
1030,Random,D,37,Greater kudu,14/10/2013 22:49
1031,Random,D,10,Impala,14/10/2013 23:14
1032,Random,D,21,Elephant,15/10/2013 00:37
1033,Random,D,11,Impala,15/10/2013 01:07
1034,Random,D,8,Impala,15/10/2013 01:34
1035,Random,D,13,Elephant,15/10/2013 01:56
1036,Random,D,B,White tailed mongoose,15/10/2013 02:02
1037,Random,D,35,Spotted hyena,15/10/2013 03:00
1038,Random,D,28,Serval,15/10/2013 05:45
1039,Random,D,8,Impala,15/10/2013 05:58
1040,Random,D,12,Impala,15/10/2013 06:22
1041,Random,D,49,Elephant,15/10/2013 06:30
1042,Random,D,12,Giraffe,15/10/2013 06:41
1043,Random,D,32,Warthog,15/10/2013 06:47
1044,Random,D,25,Impala,15/10/2013 07:09
1045,Random,D,12,Impala,15/10/2013 07:54
1046,Random,D,35,Impala,15/10/2013 07:59
1047,Random,D,C,Impala,15/10/2013 08:02
1048,Random,D,35,Impala,15/10/2013 08:02
1049,Random,D,C,Impala,15/10/2013 08:03
1050,Random,D,35,Impala,15/10/2013 08:03
1051,Random,D,C,Impala,15/10/2013 08:03
1052,Random,D,35,Impala,15/10/2013 08:03
1053,Random,D,C,Impala,15/10/2013 08:03
1054,Random,D,35,Impala,15/10/2013 08:03
1055,Random,D,C,Impala,15/10/2013 08:03
1056,Random,D,35,Impala,15/10/2013 08:03
1057,Random,D,C,Impala,15/10/2013 08:03
1058,Random,D,35,Impala,15/10/2013 08:03
1059,Random,D,C,Impala,15/10/2013 08:03
1060,Random,D,35,Impala,15/10/2013 08:03
1061,Random,D,C,Impala,15/10/2013 08:03
1062,Random,D,35,Impala,15/10/2013 08:03
1063,Random,D,C,Impala,15/10/2013 08:03
1064,Random,D,35,Impala,15/10/2013 08:03
1065,Random,D,C,Impala,15/10/2013 08:03
1066,Random,D,35,Impala,15/10/2013 08:03
1067,Random,D,C,Impala,15/10/2013 08:03
1068,Random,D,35,Impala,15/10/2013 08:03
1069,Random,D,C,Impala,15/10/2013 08:03
1070,Random,D,35,Impala,15/10/2013 08:03
1071,Random,D,C,Impala,15/10/2013 08:03
1072,Random,D,35,Impala,15/10/2013 08:03
1073,Random,D,C,Impala,15/10/2013 08:03
1074,Random,D,35,Impala,15/10/2013 08:03
1075,Random,D,C,Impala,15/10/2013 08:03
1076,Random,D,35,Impala,15/10/2013 08:03
1077,Random,D,C,Impala,15/10/2013 08:03
1078,Random,D,35,Impala,15/10/2013 08:03
1079,Random,D,C,Impala,15/10/2013 08:03
1080,Random,D,35,Impala,15/10/2013 08:03
1081,Random,D,C,Impala,15/10/2013 08:04
1082,Random,D,15,Impala,15/10/2013 08:23
1083,Random,D,G,Greater kudu,15/10/2013 08:33
1084,Random,D,10,Impala,15/10/2013 08:52
1085,Random,D,32,Giraffe,15/10/2013 09:01
1086,Random,D,H,Impala,15/10/2013 09:25
1087,Random,D,22,Impala,15/10/2013 09:35
1088,Random,D,22,Greater kudu,15/10/2013 10:07
1089,Random,D,26,Zebra,15/10/2013 10:52
1090,Random,D,10,Impala,15/10/2013 11:14
1091,Random,D,22,Impala,15/10/2013 11:14
1092,Random,D,10,Impala,15/10/2013 11:14
